,TTS_POS_1::NC_013691.1:415-515(+),TTS_POS_2::NC_013691.1:1484-1584(+),TTS_POS_3::NC_013691.1:2651-2751(+),TTS_POS_4::NC_013691.1:4049-4149(+),TTS_POS_5::NC_013691.1:4353-4453(+),TTS_POS_6::NC_013691.1:5568-5668(+),TTS_POS_7::NC_013691.1:6895-6995(+),TTS_POS_8::NC_013691.1:8773-8873(+),TTS_POS_9::NC_013691.1:9914-10014(+),TTS_POS_10::NC_013691.1:10461-10561(+),TTS_POS_11::NC_013691.1:11433-11533(+),TTS_POS_12::NC_013691.1:12691-12791(+),TTS_POS_13::NC_013691.1:17317-17417(+),TTS_POS_14::NC_013691.1:20134-20234(+),TTS_POS_15::NC_013691.1:21004-21104(+),TTS_POS_16::NC_013691.1:21152-21252(+),TTS_POS_17::NC_013691.1:22038-22138(+),TTS_POS_18::NC_013691.1:26268-26368(+),TTS_POS_19::NC_013691.1:26946-27046(+),TTS_POS_20::NC_013691.1:27806-27906(+),TTS_POS_21::NC_013691.1:28895-28995(+),TTS_POS_22::NC_013691.1:35254-35354(+),TTS_POS_23::NC_013691.1:39324-39424(+),TTS_POS_24::NC_013691.1:40088-40188(+),TTS_POS_25::NC_013691.1:40975-41075(+),TTS_POS_26::NC_013691.1:42179-42279(+),TTS_POS_27::NC_013691.1:42691-42791(+),TTS_POS_28::NC_013691.1:42861-42961(+),TTS_POS_29::NC_013691.1:42960-43060(+),TTS_POS_30::NC_013691.1:43576-43676(+),TTS_POS_31::NC_013691.1:43754-43854(+),TTS_POS_32::NC_013691.1:44836-44936(+),TTS_POS_33::NC_013691.1:47860-47960(+),TTS_POS_34::NC_013691.1:59924-60024(+),TTS_POS_35::NC_013691.1:65396-65496(+),TTS_NEG_1::NC_013691.1:3299-3399(-),TTS_NEG_2::NC_013691.1:11384-11484(-),TTS_NEG_3::NC_013691.1:12555-12655(-),TTS_NEG_4::NC_013691.1:12619-12719(-),TTS_NEG_5::NC_013691.1:27766-27866(-),TTS_NEG_6::NC_013691.1:28175-28275(-),TTS_NEG_7::NC_013691.1:33525-33625(-),TTS_NEG_8::NC_013691.1:36571-36671(-),TTS_NEG_9::NC_013691.1:38624-38724(-),TTS_NEG_10::NC_013691.1:40906-41006(-),TTS_NEG_11::NC_013691.1:53890-53990(-),TTS_NEG_12::NC_013691.1:55368-55468(-),TTS_NEG_13::NC_013691.1:55451-55551(-),TTS_NEG_14::NC_013691.1:59058-59158(-),TTS_NEG_15::NC_013691.1:59893-59993(-),TTS_NEG_16::NC_013691.1:61283-61383(-),TTS_NEG_17::NC_013691.1:62256-62356(-),TTS_NEG_18::NC_013691.1:65400-65500(-)
8,0.1781302809172658,0.05328938681302685,0.19880485509247986,0.15582636597705027,0.2720753046898299,0.2072975924259428,0.21560455255316385,0.3094380640802069,0.10831845307573937,0.10680264045177731,0.09375757908153577,0.09508928340030838,0.17447046789310028,0.062037674986582206,0.1178427686809584,0.16418394957022003,0.18306018275959296,0.19019620393144418,0.11748614937533022,0.08298630954419807,0.09327002604320359,0.0922193541718816,0.12373154545617712,0.2750186082059514,0.12272413062030196,0.12223559862874081,0.08477986873523528,0.11336965473187954,0.2237622825580871,0.177236131617409,0.07741495460626505,0.10758795549424269,0.13293019246059948,0.12800183406024757,0.14612509444146388,0.1257839823466504,0.05510949969188196,0.18431028010719813,0.17386525882521414,0.15888551949930083,0.18854977115976887,0.08314728394580898,0.07308232200888964,0.1484534668249741,0.10696509473776086,0.06790623511605637,0.08652716860675116,0.12324946217632068,0.14256978229967238,0.16808729765371577,0.2974746380685386,0.1301978442902772,0.18327483209909384
9,0.17310473983825994,0.06032734427563802,0.18517095934064326,0.14511739374534216,0.2572690120440416,0.1872873053418627,0.19943680382709186,0.30736541161872555,0.11693348146496199,0.10975897160170667,0.09776046259767848,0.09709124214121591,0.17768858954447628,0.06331153370399381,0.11128700882551254,0.16861116593968523,0.16554838905480157,0.19933694183729608,0.10479425692715454,0.09261230019013217,0.10580630754615136,0.09405551256825583,0.10899047413674338,0.27910224894119384,0.10780785683922518,0.1293644865554012,0.06960854582954752,0.10853616242982758,0.22832676199348523,0.17102338111371412,0.0745554817478302,0.10318232374877301,0.12370825535019223,0.1358738841314046,0.1451432722455,0.12777470364873822,0.05442276571672707,0.1990895579219319,0.15804947917012008,0.13352539818554582,0.18937124610874906,0.08089869266720201,0.07324466100532974,0.14319339869347136,0.10516254361828328,0.06872674285173994,0.08466290002995075,0.13092667615951398,0.14935097783735857,0.15686751316656872,0.2963287220849461,0.12220047774068452,0.18685673265575892
10,0.16510620413647709,0.070144683661632,0.16589808196509123,0.1344714928465452,0.2413172677154692,0.16975946922229507,0.17965408259866672,0.2986047230412173,0.1265922559637812,0.11209102781245553,0.10348170349121547,0.10065127214678057,0.18057487132810984,0.06674492904793296,0.10648515470505833,0.1702659984896462,0.14378053892325363,0.20833898913662674,0.0962286534572198,0.09982432033600996,0.1149431939159953,0.09918283335865896,0.09786895375412026,0.28245526152208383,0.09509270570053327,0.1401445114507554,0.05943540710363807,0.1065459406957385,0.2286514477465999,0.15918622547758848,0.07269090799903041,0.09798621198523877,0.11541447875305813,0.14352036482040248,0.14531235427148653,0.12450122867212336,0.05749132078229245,0.21018788071156705,0.14239255068727769,0.11313719244401146,0.18257994055036572,0.07853071593127896,0.07458270416994034,0.13346065675884533,0.10214450079100801,0.07091574986823576,0.08821984743724996,0.1356655058915394,0.156014735023042,0.14791851971909636,0.29229850180679245,0.11523780094901315,0.18267626479896243
11,0.15590079579571545,0.0828152451260454,0.1435024361322627,0.12364921856056496,0.22712708425896272,0.15677213804945173,0.1585945826818725,0.2842505572205694,0.13637657987634316,0.11466924353137282,0.10979086579453579,0.10494739610784505,0.1855444924320166,0.07193006983829611,0.10384624695959532,0.16948068821452336,0.12039207877600981,0.21610952324994886,0.09172425735143036,0.10507906291061717,0.11954761922060894,0.1075823204449444,0.0894213123589038,0.2846876807175287,0.08494146430794779,0.15254666989586105,0.05529568625502777,0.10667360231667318,0.22492354031838985,0.14284449727557574,0.07225679400765381,0.09286088246126512,0.10905163327533222,0.15008881997985007,0.1484643651236636,0.11565762948857758,0.06402515020828148,0.214781375527139,0.12851878316850426,0.09812695892243939,0.1679651548693253,0.07624434208752576,0.07721636457893305,0.11983940209208004,0.09789286040943175,0.0746232461405653,0.09793417260930556,0.13708750020961896,0.1611191917497349,0.1409136885782889,0.2843254833445427,0.10831859037221914,0.17592121644340805
12,0.1479368188331521,0.09816341460431748,0.12382543204932203,0.11221175484486638,0.21661439524989284,0.14846980196151693,0.13685037401733485,0.266274863465988,0.14510679530998102,0.1173088175227626,0.11931594193887005,0.10854462249888977,0.19222092839388955,0.07826454314273638,0.10455018670468157,0.1687155822244017,0.10008412439381822,0.22279935279887644,0.09089252397877323,0.10909397058187313,0.12067375129448621,0.11906210937549569,0.08323328908792384,0.28579054499920853,0.0780575577946446,0.16671728650666848,0.05749786472815081,0.10856700290564578,0.21755322064902227,0.125254061255809,0.07281320730850058,0.08880052939111235,0.10688412682399506,0.15492777512606537,0.15561550100278088,0.10196028368648105,0.07010828768227348,0.21302781885398653,0.11693556521395669,0.08833642984394594,0.1493882066546326,0.07302957341048043,0.08090305427272179,0.10473734660226022,0.09366175583105857,0.08039777549608315,0.11250636674318767,0.13500561429235453,0.16319979166614448,0.13475738680505597,0.273630443442419,0.10020323963194513,0.16807720060944514
13,0.1405644554947229,0.11611058989412307,0.10710805892264286,0.10086284814987004,0.20939261325412734,0.14435087570254718,0.11440223834417587,0.24779182084262796,0.1527293420433935,0.12049949575378986,0.1319584396753108,0.11066861945301958,0.19948064149995606,0.08496953016701567,0.10882404905889649,0.16689648908279456,0.08418038238221323,0.22782327635834082,0.09197623534834728,0.11156822338592098,0.11716697852971444,0.13092557293979237,0.08069411662296253,0.2877465645496587,0.07485567480142971,0.18208936381207422,0.06612615931377805,0.10946136350061116,0.20760900317336817,0.11063863102606553,0.07324544485832721,0.08632276906637841,0.10719354348616181,0.15660855232793872,0.16499035232309286,0.08644640787967028,0.07475875497962464,0.2052993366765711,0.10764838871621643,0.08257887092698007,0.13331830041884352,0.06996473502372275,0.08497055052041147,0.08863049268129283,0.09126126626214438,0.08778137660479449,0.1307254774529907,0.13003921594873355,0.16049277592678632,0.1279915456794014,0.25969847278499913,0.09029102297213316,0.15991859181600782
14,0.13225985221640213,0.13690530625161573,0.09440261426187757,0.09037398897420604,0.20544283824596668,0.14372944940303073,0.09305972620557068,0.22838376979418537,0.15833595023669156,0.12463684341551225,0.14615263608638956,0.10882340470228921,0.2040103426410007,0.0916425904763444,0.11694093972475832,0.16415791616884118,0.07262609940944413,0.23075838039761223,0.09397848984471542,0.11251854251102215,0.11013731806557589,0.14025242155966627,0.0829522339744109,0.29186377457044566,0.0737562777818275,0.1965688958619188,0.08078413056133175,0.10919051195613676,0.19582744588161446,0.09943398625899376,0.07333506987293566,0.08645689754484655,0.10772633589776295,0.15655516453349558,0.1645264527917641,0.07196302331192275,0.07702506224143822,0.19175409715891006,0.09923252867508628,0.07919989848547257,0.12331711829472466,0.06745461781267906,0.08807977048417726,0.07451811270443769,0.08967532828832135,0.09653142106046822,0.15044054052037045,0.12280101415827611,0.15306918629804428,0.1187884532829627,0.24277972209357768,0.08085353862379088,0.1504698935678323
15,0.12372776572442286,0.15930008568090237,0.08551317926616843,0.08172907751929219,0.20450746586608784,0.14638202647804935,0.07526580813726609,0.20733300573009447,0.15999410533504577,0.1304715591453655,0.16195670754140573,0.10570056535097834,0.2056428753542176,0.09865023680812089,0.12936177942842236,0.1605844876280255,0.06487994947370176,0.22937181947502236,0.09642357999602304,0.11181903378573284,0.1027990915770576,0.1477470161848753,0.08989146262684534,0.2973871316535802,0.0764177002475748,0.20892644665271592,0.10022137067401397,0.10787320034910342,0.18094840195110948,0.09170000867682261,0.07260586901586588,0.08847166160291446,0.10844604380477055,0.1533840098050393,0.15503358532143066,0.05953652820439505,0.07562383991707469,0.17698071285689385,0.0923813408136825,0.07805933883054282,0.11617201052620307,0.06447415632471014,0.09137149701677307,0.06230395399724355,0.08997687399233237,0.10680915709763147,0.17044361815715975,0.11396195960773925,0.14221751440136704,0.1061738257891055,0.22237157756499668,0.07471043834699931,0.1406276367352413
16,0.11753068301308793,0.17864476547035577,0.07995283447736931,0.07475384872240283,0.2061555127933378,0.1517748996836834,0.06134073395512492,0.184993520760583,0.1580276957493151,0.1367538559240636,0.1808759000276406,0.10353818419253094,0.20479451527486306,0.10554600376364379,0.14427051379141664,0.1559584712569943,0.06034390477937449,0.22530082204025512,0.09776077952482996,0.11090657453758934,0.09560690081184017,0.15479423112365778,0.10139654060365752,0.3022820295023585,0.08266028991407871,0.2184677750199417,0.12028716347843822,0.10462896835538989,0.16339041692381864,0.08750586474862374,0.07204982340443399,0.09207852953435805,0.10901587621219715,0.1459820058433998,0.14153827712232817,0.0495837433177283,0.07231941019835127,0.16312439797246236,0.08644447178739073,0.07840499604224244,0.11124494728856123,0.0616586449951795,0.09479135586025125,0.05230938464509029,0.09254202409905427,0.11325424182456711,0.19186498169919042,0.10366497068477654,0.13116743979248124,0.09262837695871937,0.19804291702466498,0.07264381146811197,0.13317428635401796
17,0.11425557318267758,0.19195723972292805,0.07825048251362379,0.06957499814901504,0.21071447947556204,0.15961234268029134,0.052188342574304145,0.16308209909273289,0.15421478637181896,0.14185139218856785,0.20091997040925044,0.10265060245092035,0.20203422739974125,0.1099589099143701,0.15851203306223524,0.15211215656609683,0.059147033084496335,0.21989793626074175,0.09762115887203628,0.10912562627405291,0.08934541979636751,0.16136859583918683,0.11837821213282076,0.3045411317933272,0.0921194478250395,0.22629691458520362,0.13833801911166949,0.0991393097473438,0.14575620133487177,0.08769730704397426,0.0721822665716988,0.0986098545621543,0.11058031234439314,0.13474922415602314,0.12712996582071073,0.04213245685777883,0.07010931028565712,0.15039708631871754,0.08122517733683786,0.08050309327745253,0.1081831048222884,0.05872617889378361,0.09828319809869186,0.045289136552226175,0.09740408250425339,0.11566732042111365,0.21551230529750268,0.09219005663959716,0.12212756596793542,0.08039104213799013,0.17108586113264526,0.07414214280168782,0.1287775399137075
18,0.11468452132449114,0.19958436086892775,0.07975780013049436,0.06544333099747862,0.21685978806639278,0.16800934037933019,0.047379371910960075,0.14462725465338852,0.1505616326408419,0.14579157820809363,0.21952473670221678,0.1036162901628288,0.19968668123901054,0.11082760192506677,0.16959853963759883,0.1469511545461025,0.06048289649645788,0.21380524872788417,0.096760497632101,0.10644969653587866,0.08425582211765138,0.1668557271268122,0.14074316936686315,0.3035163806142972,0.10423400416004942,0.23342272453787052,0.15578618231679386,0.09088866939068252,0.12966464825186372,0.09097645496284756,0.07086469389024883,0.10777529713593022,0.11171377883630647,0.11990579280996291,0.11218997428423369,0.037940764269863224,0.07084006274272601,0.13910800759888373,0.07538411505512387,0.08401156583572035,0.10631992255796929,0.055432754570113485,0.09998144598312794,0.041168096409596414,0.10411346367920674,0.11210784544822552,0.23838204781578645,0.08113927709430767,0.11553467557365167,0.07216402056447432,0.1455545473563212,0.07818499825524236,0.12675853973184842
19,0.11810701384946165,0.20229409906515006,0.08385640548663396,0.06325116292314995,0.2237504425864106,0.17425324949344118,0.04644338857856702,0.1320899015074981,0.14581690433804834,0.1497777244445438,0.2344934092869917,0.1055749258850521,0.19768635056104727,0.10783084954677902,0.17624828018671673,0.13791131060690087,0.0644373217634518,0.20687271199573637,0.0951505277337828,0.10521732889876934,0.08012168304850065,0.17237953942891715,0.16092055020619198,0.29937662219422817,0.1173535941446183,0.24005333628462608,0.1721055471380779,0.08097585544848637,0.11499246615635914,0.09860623083504222,0.06917041352507422,0.11891285722569245,0.11099948895814205,0.1029873693619017,0.09673513989625289,0.037648893741177525,0.074710119059642,0.12883529915580355,0.0701453614358259,0.08562340044300464,0.10597673204821381,0.05175188631110576,0.0980574121654648,0.03890907036357992,0.11157038461364086,0.1042612833015613,0.2567538002299879,0.0705443198315315,0.11070284349681007,0.06923707385276723,0.12419173778128789,0.08413576272388942,0.125549587555763
20,0.12471882611919169,0.20083126398128087,0.09056455041953672,0.06217661897031457,0.23131596274244673,0.17699548967646678,0.04896916590103298,0.12521498112843815,0.13978538647414404,0.15324936157324293,0.2439881546408888,0.1075096634217464,0.19578149004071674,0.10054736227348327,0.17928604755266675,0.12743300540611352,0.07096881662846373,0.20095321356807397,0.09275102854935016,0.1051886813878253,0.07786653487285891,0.1787057549479128,0.17790385053004373,0.29203360088458197,0.12915870927900974,0.24672631488045646,0.18714897852303833,0.07180875233210174,0.10052517984394452,0.11125021432425934,0.06778724350541505,0.1319331174424661,0.1092932896406102,0.08731056856114396,0.08215453564314419,0.04097508212653219,0.0807985577504963,0.12168122697812309,0.06451433643296464,0.08425573298852572,0.10943523315315398,0.047476289339351656,0.09211322944083425,0.03861093013824872,0.11835080535416591,0.09313647732416842,0.2675203868404384,0.06158636790717472,0.10634513536088934,0.07109359996569788,0.10665590272721852,0.09159565673745562,0.12241550029378445
21,0.134077177158304,0.19525785767900178,0.09760359566451896,0.06190361342768563,0.23853352889353072,0.17591814244531861,0.05420510977947087,0.12278257076634036,0.13388482483755926,0.15469398117388347,0.24817777559690618,0.1095837228081834,0.19364146073211808,0.08992517920608131,0.17701740567453322,0.11586454256415601,0.07801345525475936,0.19688018155348014,0.08908376747300126,0.10582786957817387,0.07768560065006536,0.18616905985268048,0.19210770479901634,0.2820428881057243,0.138643506982473,0.25589684232228355,0.1985435520989002,0.06427668453627608,0.0851309580232646,0.12724890691906215,0.06670858897151118,0.14436787438471632,0.10600759952953183,0.0747567105580865,0.06993832285112925,0.04751161800355922,0.08823631425505293,0.11843729655203153,0.05864622437370713,0.08023573529165773,0.1184637041853129,0.042548912774402856,0.08229311452188022,0.040926133131596786,0.12312442650381994,0.08176554206634533,0.2694742073863437,0.05424659136978023,0.1035796902660995,0.07634223627253822,0.09340459088144569,0.10107644035930241,0.11479294957095128
22,0.14435161226895077,0.18604480208218696,0.10060408264367282,0.06272822463517268,0.2452999544497625,0.1707665758829304,0.06151133038084211,0.12186461291157116,0.12886237969636105,0.15235098703495265,0.2456576612973544,0.11194019667455388,0.19076673822394213,0.0785754792352574,0.16942364817908123,0.10552673214476997,0.08303262266717396,0.19474761428787363,0.0836096262562204,0.10677418057916302,0.08167783569893615,0.19495505805944507,0.2039099486610952,0.27007734246715853,0.14705138408563295,0.26513602910269923,0.2042947264163792,0.05773228098160926,0.07273290353729608,0.1438445688986978,0.06638224331195192,0.15548131284965305,0.10133836357872042,0.06486004115794981,0.06138426442948797,0.05676106345801139,0.0976476852754121,0.11853139902736957,0.05320661251166027,0.07504900374825346,0.13234137531877269,0.03813384668095955,0.07073812901046936,0.046334848338233925,0.12547115176002288,0.07183383572382736,0.26316731762020085,0.04898870599828619,0.10288140085036561,0.08481123143485139,0.08343901846146866,0.1133890541787624,0.1058058646464652
23,0.15572635349406588,0.17360227088529795,0.10031220000704452,0.0643165195896437,0.25036463748585414,0.16277024862871908,0.06966937094548695,0.12015994647215648,0.1253365551040843,0.14537262980135823,0.23642654938227578,0.1128801252405877,0.18803188606380217,0.06762752605463199,0.1581815509555233,0.09840355519793176,0.08500370284574335,0.19519316080442556,0.07755953753037145,0.10787555658938712,0.0903146735613016,0.20546305711622947,0.21045456923263828,0.2553766036212467,0.1544062904231666,0.2722075700584221,0.20478488749870555,0.05295616410875346,0.06354414947564481,0.15786741477387528,0.06829078521323267,0.1640921016086907,0.09677573850274007,0.05665265609539631,0.056247383789888014,0.0670149564633058,0.1081445181221907,0.12128270024309665,0.04859370648476138,0.07060806501499022,0.14484308607861257,0.033775852280332704,0.060176616008152994,0.054059333568784826,0.12448070852073276,0.06459569780225892,0.24880281299110285,0.04494081332754669,0.10464075822065758,0.09635959222920068,0.0764650269497104,0.12560395045467926,0.09395913703524605
24,0.16900298271022468,0.15762410913933195,0.0962777849174686,0.0667568885455007,0.25126525574335795,0.15340305216986921,0.0770997401461701,0.11770300819522787,0.12385987709192672,0.13363637519871713,0.2232749545644511,0.11167143540868833,0.18747263398961964,0.05777655516772932,0.14594771822360422,0.0945859504589825,0.08484440462383133,0.19888554826383023,0.0718207393970494,0.10863085888970936,0.10197718426269145,0.21862479644951288,0.2114162242169908,0.23777568518783193,0.16140328242229673,0.27763254386611264,0.19976206290591533,0.05023854926209428,0.055971316733404865,0.17018598944418997,0.07387266151141496,0.16808444378830242,0.09212343247793757,0.04993538988660282,0.05474472761235033,0.07692871413372329,0.11873414960031078,0.12643166434154557,0.045166079573779674,0.06844319089690722,0.15273579922025476,0.029840422697658114,0.05198025789091133,0.06178587250577301,0.12136813198877332,0.06071173116329429,0.2292975652884645,0.042996694686396844,0.10946359383169028,0.11086878372978695,0.0722168743675299,0.13369733918842025,0.08201219719362184
25,0.18403784576103638,0.13887659556609772,0.08888842059657412,0.06990152374587323,0.24711735169583351,0.1434407650986752,0.08310379622101868,0.11509535000969548,0.12624313766038603,0.11843747469773869,0.20704420714084554,0.10572325232000687,0.18995056145145106,0.049295602658064853,0.1328548520744948,0.0942844454842767,0.08374783427895245,0.20617288483567536,0.06534197476232961,0.10864728814303552,0.11466677123562785,0.23315944001193642,0.20746886451672036,0.2182985229370158,0.16514449685624383,0.2820714319235699,0.190906318129445,0.04992228765033417,0.05041622375249272,0.18029886828139982,0.08345358263160824,0.16767053337658536,0.08732573320914772,0.046261807927240786,0.05577175655965487,0.08577629771661724,0.12858666887081155,0.13132190464305285,0.04284646932863904,0.0684652740655725,0.1588391484593433,0.02656877344574777,0.046214146292797784,0.06932870339594506,0.11546943333151476,0.059722299379708854,0.20518982120172052,0.043271686995864644,0.11484567604464317,0.12610463872677688,0.0704929037711138,0.13614767634286673,0.07063572096671705
26,0.19845202116535487,0.12076969858028379,0.07940575044850198,0.07359734535830784,0.23793312011847423,0.13488776072801814,0.08680440899122124,0.11097926880884332,0.13242614440806927,0.10392587546158213,0.1866153380505868,0.093494071180209,0.19382887903437318,0.04234364260903169,0.12157428402213603,0.09693211142798687,0.0827595146831172,0.21493577913619483,0.05868652934238988,0.10646312317192788,0.1262812747877447,0.24642559176437295,0.19854729545332134,0.19875482588873597,0.16494380335239991,0.2866823679175885,0.17766019369605693,0.051942666463262024,0.04648501588516395,0.18663792284810948,0.09206730654586552,0.16221595173519268,0.08154241028292909,0.04722142799420826,0.05593651633577742,0.09296028820255883,0.13403971755026084,0.13510711447499266,0.0408743045256245,0.06987497873370636,0.16432304092011665,0.023505747179092276,0.042918271627082484,0.07535132235077105,0.1073710978255626,0.060800972430102004,0.17737199554984545,0.045852441427530886,0.11665903598050845,0.13867019490288432,0.0715553431594831,0.13305084520361593,0.06120329414447969
27,0.21128655496962406,0.1069456933022778,0.06912791220873268,0.07780152029225304,0.22393775439500727,0.12760823805224894,0.0864874150600424,0.1040104226330523,0.14112629479410327,0.09155114661828376,0.1640854277756975,0.08062297300898102,0.19743424317995767,0.03864049194733758,0.11214084911466626,0.10162069231775699,0.08289060026955124,0.22386133836777566,0.0523984315367634,0.1028363970141,0.1344272831226875,0.25665200026023066,0.18358855087338127,0.181373973272057,0.1613928939567885,0.28922678502620414,0.163464737307729,0.056721355766346584,0.04327283631325746,0.18888375633510893,0.09902640647506784,0.15271561098148942,0.07418511681215766,0.052732682422810505,0.054856184521515174,0.0978645063042664,0.13238539257251222,0.13757828355165738,0.038917161518000946,0.07111744816311567,0.16820476105191196,0.02108064832162023,0.0419998983271341,0.08033593529744855,0.09741830895005686,0.0641769557011089,0.14988142066319926,0.05040717416900028,0.11468821531705897,0.1482720175624368,0.07458134031957901,0.12531577020858248,0.054523385523917424
28,0.22113613764917553,0.09720900304903161,0.059630798599241606,0.08265146962393717,0.20584394197553016,0.12221034604457386,0.08338012022871238,0.0975976867930278,0.15044043459326217,0.08085296034585375,0.14209709165128173,0.0688576713029595,0.1999584588271799,0.03768393099641163,0.1030051660870321,0.10990696324754871,0.08474014193833894,0.23100502940415457,0.04645324368931379,0.09849743464678061,0.14105213976662542,0.2630737802546471,0.16394359794276026,0.16669523756947832,0.1561341057385927,0.2876306005791686,0.1482947934878902,0.06417710040193757,0.04108280711511858,0.18896956324413422,0.10523183143488109,0.1405040601429814,0.06681940067899758,0.06249789145749292,0.05347566810486892,0.10089128271269968,0.12339722308180819,0.13844090229209893,0.03777540358462444,0.07186027960246814,0.1692739505382755,0.019143475739007768,0.04373256541892183,0.0854598200394164,0.08577364325633553,0.07084397704309789,0.12482064531707168,0.054012460837175334,0.1110500121472203,0.15528213884457231,0.07605133368836306,0.11540274466101515,0.05034348420082908
29,0.22761774572527202,0.09063060338109308,0.05247093973744793,0.08739511345636623,0.18562277582086456,0.11966401155596203,0.07865011758537623,0.09237415112489858,0.16006688634912752,0.07208707636206843,0.12220929297111349,0.057521750861893726,0.20126184297638078,0.03929199227142873,0.09526737537499488,0.12261700706774056,0.08689842909484094,0.2359488416239172,0.04143051051944647,0.0944404654110712,0.1479497711981724,0.26522868097006047,0.1432690655899263,0.15363257721840312,0.14971205543082552,0.28113355170021004,0.13231140673331923,0.07256391009655923,0.04007117599376019,0.18845547348959707,0.11157432223522223,0.12737976889417563,0.06352731290286015,0.07641337585633788,0.050979869214578845,0.1021209405298537,0.11575132809865266,0.13940845065336738,0.03680623391427477,0.07220251587370326,0.16713274568704445,0.01790796718333968,0.048425979905985066,0.09122108276827538,0.07407087592971492,0.08074310407278021,0.10255738569784092,0.05741741773905083,0.10712107906480213,0.15882267502057906,0.07321092107268748,0.10412903666970971,0.0486861462090611
30,0.23081945113046523,0.08681494474100782,0.047388161600804675,0.0930040376183161,0.1641575104817177,0.11962105038264881,0.07475669842813416,0.08843737009177784,0.17021917105109166,0.0654523459862281,0.10537179097605893,0.047080653175368976,0.20244817697220063,0.04352128039724566,0.08861437380479732,0.13924321096031386,0.08956634899117948,0.23758568823488488,0.0379180229080552,0.09173503792456418,0.1544327813849196,0.2631749806064214,0.12388225451070119,0.14156181123392966,0.14381905190437233,0.26933848287933426,0.11510192350654971,0.07995028823863778,0.04026093214668588,0.18707065718781002,0.11760125218596443,0.11576869205692755,0.06368524816172752,0.0913798437592913,0.04615248993142174,0.10118706837540492,0.11053902966779469,0.14110001667579983,0.036571853905594934,0.07215826606581624,0.16243995193588534,0.017539839281997097,0.056597917253592735,0.0975815325278345,0.06390579964715556,0.09304219560350083,0.0843236308060394,0.06153136883492379,0.1043273740208833,0.16024214698385225,0.0678975516757328,0.09144642144667449,0.05002499217885016
31,0.2299121960140719,0.08571552743291666,0.04507384095591003,0.09989305621844875,0.14428187989900831,0.12102216391140881,0.07214370461709166,0.0866671379365019,0.1818600260642738,0.06147992312685463,0.09206966209326901,0.03712585027022906,0.20371162598149972,0.04959533407509551,0.08350278117533252,0.1582042645612839,0.09322603858298732,0.23564531714603762,0.0351508154795369,0.09055697871560016,0.1604152833873577,0.25689230607099295,0.10607252405182557,0.130903189679095,0.13934572833325037,0.25166285637517244,0.09881991287637101,0.08656828502985821,0.042217658512927164,0.186943719461085,0.12241723855934383,0.1062144941823692,0.06713511481447265,0.1040088375472616,0.043285160729145684,0.09858534598070105,0.10736109684431179,0.1438996940426439,0.03709419211826026,0.07274978721110512,0.15450212775701452,0.017891206491046453,0.06838525927181476,0.10343495592554752,0.05610084597162165,0.10411808841711215,0.07037946379135836,0.0657470805698716,0.10253016617587533,0.16095312387370828,0.06269827227385781,0.07658369709227544,0.05428342808574009
32,0.22642594745301164,0.08690510610798854,0.04534442463861731,0.10814830864116816,0.12672494166621276,0.12395366215864116,0.07152590282227103,0.08799386822899624,0.19266229006130384,0.061055245880285734,0.08227192866315114,0.02726038540779153,0.20477266607554415,0.056007369093696954,0.07914412897931525,0.17612524853488987,0.09822386308738257,0.2308076434270478,0.03296656292627941,0.0902929404830781,0.16431313566631042,0.24552087374097456,0.08974932888800521,0.12172354571953918,0.13360255799342807,0.23155070442129536,0.08489381609516448,0.09540788036732235,0.04434625160410406,0.1881539444151726,0.12487736538043528,0.0985588463587435,0.07284252100721471,0.11391217819969665,0.04229585532660952,0.09524941244001046,0.10672888567781451,0.1490043962320351,0.038333964909093333,0.07386037693146519,0.14299633107326043,0.018752233153018973,0.08191584094785759,0.10671604314513891,0.05118886408403286,0.1128039226681107,0.06062674316612367,0.0690009540133787,0.10172190912854769,0.1616797066968339,0.058844430586479514,0.062066165675762675,0.06024296108865139
33,0.22049981397078117,0.08952840734534397,0.04669506142311974,0.11766375776435334,0.11211108463528292,0.1272697959363701,0.07255608916457927,0.09153469365781576,0.2006142406337123,0.06419960175701593,0.07520419307930798,0.019815992807830633,0.20585542727722478,0.0621029983685192,0.07364157152554732,0.19185203919089536,0.1052857509668047,0.22378968377128886,0.03179345229136201,0.0902359566530899,0.16518953234376185,0.22954151259634395,0.07542505396676706,0.11503419083570306,0.12469578455995581,0.2118999901223472,0.07309549630697845,0.10633916364020224,0.04637907088564696,0.1904345785882498,0.12481406911605483,0.09380836179727332,0.07956482537274609,0.12208907950095002,0.04355746299937312,0.09233356806348393,0.10845448504329394,0.1569224358288955,0.04051870081499783,0.0753660706698224,0.13014105306709353,0.020713415796836068,0.09659340361909455,0.10823127721471885,0.05083045118761875,0.11981719428197975,0.05481011116718352,0.07210907724057078,0.10304104823375941,0.16172222643540893,0.0567611991249364,0.05194819921996069,0.06783247373824171
