,TSS_POS_1::NC_013691.1:20-120(+),TSS_POS_2::NC_013691.1:731-831(+),TSS_POS_3::NC_013691.1:3602-3702(+),TSS_POS_4::NC_013691.1:8180-8280(+),TSS_POS_5::NC_013691.1:9464-9564(+),TSS_POS_6::NC_013691.1:9559-9659(+),TSS_POS_7::NC_013691.1:18051-18151(+),TSS_POS_8::NC_013691.1:35194-35294(+),TSS_POS_9::NC_013691.1:39296-39396(+),TSS_POS_10::NC_013691.1:66521-66621(+),TSS_POS_11::NC_013691.1:12047-12147(+),TSS_POS_12::NC_013691.1:23595-23695(+),TSS_POS_13::NC_013691.1:24066-24166(+),TSS_POS_14::NC_013691.1:26562-26662(+),TSS_POS_15::NC_013691.1:28756-28856(+),TSS_POS_16::NC_013691.1:28780-28880(+),TSS_POS_17::NC_013691.1:29126-29226(+),TSS_POS_18::NC_013691.1:35317-35417(+),TSS_POS_19::NC_013691.1:38763-38863(+),TSS_POS_20::NC_013691.1:42916-43016(+),TSS_POS_21::NC_013691.1:59681-59781(+),TSS_POS_22::NC_013691.1:60055-60155(+),TSS_POS_23::NC_013691.1:60211-60311(+),TSS_POS_24::NC_013691.1:62774-62874(+),TSS_POS_25::NC_013691.1:68409-68509(+),TSS_POS_26::NC_013691.1:68706-68806(+),TSS_POS_27::NC_013691.1:69104-69204(+),TSS_NEG_1::NC_013691.1:1913-2013(-),TSS_NEG_2::NC_013691.1:4676-4776(-),TSS_NEG_3::NC_013691.1:11324-11424(-),TSS_NEG_4::NC_013691.1:12456-12556(-),TSS_NEG_5::NC_013691.1:12974-13074(-),TSS_NEG_6::NC_013691.1:13026-13126(-),TSS_NEG_7::NC_013691.1:16339-16439(-),TSS_NEG_8::NC_013691.1:17052-17152(-),TSS_NEG_9::NC_013691.1:22314-22414(-),TSS_NEG_10::NC_013691.1:24691-24791(-),TSS_NEG_11::NC_013691.1:27872-27972(-),TSS_NEG_12::NC_013691.1:29025-29125(-),TSS_NEG_13::NC_013691.1:29667-29767(-),TSS_NEG_14::NC_013691.1:30970-31070(-),TSS_NEG_15::NC_013691.1:32636-32736(-),TSS_NEG_16::NC_013691.1:34403-34503(-),TSS_NEG_17::NC_013691.1:34427-34527(-),TSS_NEG_18::NC_013691.1:34916-35016(-),TSS_NEG_19::NC_013691.1:34959-35059(-),TSS_NEG_20::NC_013691.1:36525-36625(-),TSS_NEG_21::NC_013691.1:36951-37051(-),TSS_NEG_22::NC_013691.1:37009-37109(-),TSS_NEG_23::NC_013691.1:37304-37404(-),TSS_NEG_24::NC_013691.1:38390-38490(-),TSS_NEG_25::NC_013691.1:38887-38987(-),TSS_NEG_26::NC_013691.1:39220-39320(-),TSS_NEG_27::NC_013691.1:39458-39558(-),TSS_NEG_28::NC_013691.1:41097-41197(-),TSS_NEG_29::NC_013691.1:46686-46786(-),TSS_NEG_30::NC_013691.1:50259-50359(-),TSS_NEG_31::NC_013691.1:53044-53144(-),TSS_NEG_32::NC_013691.1:53212-53312(-),TSS_NEG_33::NC_013691.1:53424-53524(-),TSS_NEG_34::NC_013691.1:54009-54109(-),TSS_NEG_35::NC_013691.1:54033-54133(-),TSS_NEG_36::NC_013691.1:55012-55112(-),TSS_NEG_37::NC_013691.1:55791-55891(-),TSS_NEG_38::NC_013691.1:56112-56212(-),TSS_NEG_39::NC_013691.1:56256-56356(-),TSS_NEG_40::NC_013691.1:56349-56449(-),TSS_NEG_41::NC_013691.1:57285-57385(-),TSS_NEG_42::NC_013691.1:58238-58338(-),TSS_NEG_43::NC_013691.1:58260-58360(-),TSS_NEG_44::NC_013691.1:61240-61340(-),TSS_NEG_45::NC_013691.1:62480-62580(-),TSS_NEG_46::NC_013691.1:62798-62898(-),TSS_NEG_47::NC_013691.1:63998-64098(-),TSS_NEG_48::NC_013691.1:64715-64815(-),TSS_NEG_49::NC_013691.1:65024-65124(-),TSS_NEG_50::NC_013691.1:65649-65749(-),TSS_NEG_51::NC_013691.1:65694-65794(-),TSS_NEG_52::NC_013691.1:65869-65969(-),TSS_NEG_53::NC_013691.1:66013-66113(-),TSS_NEG_54::NC_013691.1:67269-67369(-),TSS_NEG_55::NC_013691.1:67420-67520(-),TSS_NEG_56::NC_013691.1:67983-68083(-),TSS_NEG_57::NC_013691.1:68635-68735(-),TSS_NEG_58::NC_013691.1:68846-68946(-),TSS_NEG_59::NC_013691.1:70272-70372(-)
-29,0.2648725367122663,0.08229006651594042,0.039535937322363886,0.14272761100545212,0.11431351326367603,0.18929177514564838,0.14602603698707364,0.029684118852184315,0.1663744730864018,0.061073187789585794,0.32858450001245976,0.19250626625939285,0.15855199732090836,0.2278320143607094,0.10920281371691173,0.11682925445153733,0.16234705768305419,0.3264899316588303,0.14077818044930288,0.1048002894975337,0.15204724556944085,0.06005080316014092,0.07240147045064807,0.11494625581779175,0.07376877106168911,0.055471885500737804,0.1470622513500014,0.09570588883218896,0.14143832752883762,0.06736666039709979,0.04868482847940935,0.10553950970446206,0.09815041458880966,0.09790656077671822,0.09779435179496149,0.10123784388498118,0.12256078309099053,0.07122575297639068,0.11087135537158979,0.17456517773089136,0.04929096081502178,0.16166509820509944,0.16428072389184506,0.06256967549168088,0.20593697468069685,0.07922461278695572,0.1411225882185747,0.11500292247950658,0.09580309869468384,0.11566469525501841,0.15459014633996093,0.15872921136289045,0.08200979620972532,0.1720176443116987,0.03642121997862321,0.07559275397002942,0.18200350006634386,0.1607853142187238,0.20985746194102212,0.1370990580246495,0.3181388864031715,0.0825504727384514,0.10281073975841033,0.09080054608987442,0.07407319365212366,0.05189572386353353,0.13007329202296763,0.24034126580352583,0.12008075385060861,0.05067066225527346,0.055770982014148186,0.10277834708015654,0.12356802158222693,0.17500713583515487,0.06719447436423688,0.09524498964617409,0.120154463383275,0.15040162031857246,0.08580152381991951,0.07264800138035396,0.1754251028969949,0.14914136377951648,0.05028372698548813,0.11636063260391365,0.09122389704505125,0.04715907682721681
-28,0.2716754976744927,0.08086815600242513,0.03729564117724207,0.14274856642507738,0.11822632955348988,0.20972922416670886,0.14073149608145102,0.02663465527452998,0.1648871529266472,0.06701408659059686,0.325138056975874,0.19409149971545422,0.14269787656758148,0.2477519457959903,0.10649570057310427,0.11491687430310371,0.15735867215268715,0.3208935152268029,0.15119329189493086,0.08612461150242239,0.1591345729271098,0.06016770204714985,0.07045505158781677,0.12669971274368969,0.08218933022959508,0.049684969056466306,0.15744320921156552,0.09518366104650507,0.12603674220589584,0.06753466061832081,0.04876388410888586,0.10352332718631738,0.09452103433227191,0.10667493234792276,0.10005834905847535,0.08402824579824604,0.11665919607075445,0.07411005023775949,0.11355005397211164,0.16746886289216628,0.04637065191434893,0.15330360035681156,0.16615444089740153,0.06303120729903908,0.19508000141272583,0.08729569703434194,0.14806253191721802,0.13352982058462706,0.08255100776020041,0.11814825378471869,0.14206023334033083,0.16495870253484454,0.08996912914355885,0.17266739392007385,0.04024164958465322,0.07378495366477641,0.18805351111789853,0.15875360966080634,0.21244827315095888,0.12557015829210455,0.29168862811254237,0.09008209951223688,0.082949854442061,0.08759768809066268,0.07278808529036548,0.054727227044278404,0.12477872602263382,0.22868065232586005,0.11045478657274002,0.042333229013179506,0.05544757577591562,0.10533081444656973,0.11105511762365264,0.17010998365575078,0.061935746469844524,0.08645858730707702,0.12634585277448468,0.14535677022839502,0.0888128673683236,0.07458532509014384,0.17216311111647245,0.14317932181618187,0.05242814572473138,0.10918383664487323,0.09437437299881943,0.0394780789830814
-27,0.27091712773294546,0.0789584215237494,0.03659570337294993,0.1407541844944708,0.12094784189636057,0.22521264231034105,0.13232335318383556,0.026077734319148494,0.16278101121032812,0.07278582442664491,0.31344158467041383,0.19861953038081678,0.12320274702114184,0.26425583152538396,0.0992948478447359,0.11246504026250737,0.14813040005244849,0.3081208783840356,0.15848846565062172,0.06900728882189486,0.16478009900705418,0.061894885596393945,0.07168496647371723,0.14265389298961162,0.09354980942506287,0.04535745391160546,0.16747634730001382,0.09220580333726658,0.11065994243263862,0.07166085521815564,0.05082648764925503,0.09890624839619733,0.08896372591840182,0.11666159668291169,0.09996909459285755,0.06691804546258623,0.11189840144361989,0.07995181652620795,0.1149744361904386,0.15939482476679492,0.04187728909745893,0.14624652537917598,0.16569898456964413,0.06576644969275165,0.17930800558252968,0.09749637884898368,0.15367046267348491,0.15532230684593173,0.07118394940001156,0.11824550027807382,0.1303621087210435,0.16963581573922432,0.09814945268744688,0.17082170994184315,0.0470662977491572,0.07424528469922456,0.19013474927380528,0.15166568224925586,0.21231561076295047,0.11199327807805548,0.26241180815598664,0.10173707978220448,0.06326126258857333,0.08535258439397249,0.07565901005735168,0.05829624611777919,0.11923803438180273,0.2143475837508369,0.10315849687133075,0.037392935423931246,0.05585269824582482,0.10628806270689051,0.09942199691094845,0.1611314575765367,0.05832139808387182,0.08044811492956051,0.13150575145101026,0.14077877545707698,0.09464975483073144,0.0755792351877782,0.17083155348934315,0.1386546607312144,0.05445540611825998,0.10098861607171727,0.10038199434732815,0.03217603439299701
-26,0.26185985912630866,0.07576714617204455,0.03916975845399998,0.13747199170412971,0.12289615426899694,0.23229766260001808,0.12035674118163935,0.027554489878196205,0.16117339312111262,0.07669937094787778,0.2933249147933112,0.20579992428388535,0.10358461333855362,0.2771160609038975,0.0898320271206434,0.11004314033952323,0.13846694259846412,0.2894461747469814,0.16101484194315843,0.0534600744105798,0.16846719775410396,0.06547860079344263,0.07569471772227317,0.16191157154857222,0.10722360509535427,0.042548474650970766,0.175028675578837,0.08797934409530996,0.09631863820067536,0.07963155919890522,0.05414279254327049,0.0904230748781813,0.08112695255943599,0.12672798255874124,0.09939596583860957,0.05290470942124972,0.1084564414024101,0.08739875360267757,0.11664511847692893,0.15166774801057298,0.038831337073657275,0.1404790014032971,0.16221718415089328,0.07022946358838553,0.15968268243704614,0.10894972281481544,0.15711588697026527,0.17399603286580193,0.06301480339344426,0.11605628162129103,0.11865777036609067,0.17176827530154176,0.10203805430942878,0.16871035418790192,0.056207246303739765,0.07625158834255223,0.1886772602867485,0.1396768052745207,0.20980914971709413,0.09635218804826473,0.2316457890693874,0.11740428825987534,0.04635670456622483,0.08420639354019187,0.08269174722348963,0.06295000384068597,0.11359097814123378,0.19998442296552285,0.09790627505424192,0.03533258432190072,0.05724331038939947,0.1056691540907005,0.09063983745729903,0.1509595663896322,0.056786804420620354,0.0758647768582683,0.1348062086534242,0.13594659416761723,0.10342214473623298,0.0760754032486731,0.17066748085790828,0.135578152807015,0.05574769250370144,0.09304354404790587,0.10956301150946912,0.026814034982538842
-25,0.2443916257576057,0.06973772002608583,0.04379584707829853,0.13476323637128423,0.12341810482288267,0.23223264863388127,0.10784457576006579,0.031111424240252084,0.16009974051506212,0.07917913310458077,0.26461247414209216,0.21442829168422178,0.08584748113037563,0.28925228500293654,0.08103550374706825,0.10807631920855809,0.12948926134053326,0.26489103743991416,0.15843327046298444,0.0398764391799825,0.16804443824838336,0.07053439312648783,0.08294566500765894,0.18137707141007692,0.12206209019076175,0.04167435616575413,0.1803434998981044,0.08205171919814822,0.0818981102881127,0.09136557972565736,0.059568913552273485,0.08138266960723492,0.0720637446049355,0.13623244843372012,0.09828591808143007,0.046501438884145076,0.10591578125347123,0.09558097875519699,0.11916706667352721,0.14339367723252014,0.038003079862213796,0.1361056339990428,0.156880421045844,0.07292481667133187,0.1390194546599851,0.12107844698077852,0.1582911364793792,0.18900260805459684,0.05838458279474766,0.11204196050099806,0.10789722824919623,0.17047306329878897,0.10233079761371959,0.16400528673745654,0.06700424838507454,0.08107518508533729,0.18543551291670238,0.12779625212258092,0.20528359552326708,0.08163134629543603,0.20210299649532998,0.1350658755139028,0.03442847441598525,0.08416599297755267,0.09328985634541395,0.06882638630135222,0.10817370290599986,0.18533169528815913,0.09412103189119828,0.03689717187214968,0.05963622110873738,0.10418683632636108,0.08437003778479216,0.13986210327416068,0.05822295856879811,0.07139526997766688,0.13640168407607633,0.12939671057432367,0.11632303415763343,0.0773320145573197,0.16910266903028828,0.13359333254211977,0.05646588455254618,0.08658756640542643,0.12006704458977842,0.024492714080438693
-24,0.22080400642234235,0.06371242650440245,0.05045091479467827,0.1311306906665814,0.12195375883142126,0.2249137787034908,0.09768802610406856,0.0365187233310898,0.1568490791263887,0.08005000007549869,0.23331157369245908,0.2206033989287559,0.0705236221730711,0.3001373213241393,0.07388474308888021,0.1060294841501656,0.12121799410016507,0.2344838809499385,0.15106181237858793,0.029880076916157843,0.16324611922243823,0.07525529958540665,0.09354104423250463,0.19897360919465015,0.1366284022878153,0.04245827404312573,0.1841750263990351,0.07426349110706978,0.0675932746487419,0.1070146190570193,0.0642459517216437,0.07507513817666192,0.06470836689202357,0.1435666914871828,0.09590642927223388,0.047882000677246774,0.10324311676024797,0.10330926765360796,0.12054359246574979,0.134124271888009,0.03969375561876887,0.13324835598450627,0.1508604430963782,0.07216747006776161,0.11962935674672781,0.1338321876447646,0.15662957537537217,0.20002139070772812,0.05733973296707194,0.10620523431030729,0.09924111503178745,0.16498457575547276,0.09958641438571228,0.1558202454413477,0.08007957664380075,0.08779056265281708,0.18029509022312373,0.1181466177819881,0.19822948058884476,0.06892883953908566,0.17355115398894738,0.15260470407591856,0.027569844111819793,0.08505160835450054,0.10723012499701648,0.0768806157887861,0.10202851710252396,0.16941392077662404,0.09166768200282593,0.04260661638126397,0.06268985480466104,0.1033126884340454,0.0803962415138679,0.12834972183468946,0.06450779706240081,0.0673911644600309,0.1358749830530378,0.12150982099451102,0.13309659947354957,0.08007699720306893,0.16732918536985958,0.13414217340953385,0.05724501146855069,0.08090935896534376,0.12903364941992612,0.024544327212592195
-23,0.19498845069011317,0.05957173017665198,0.05886121827075184,0.12544416217296323,0.12078753133993266,0.210867547254814,0.09071046525104302,0.04317046791202383,0.14948528138882117,0.07936487540303824,0.20086542289908857,0.223834894714645,0.057662986953312026,0.30775125595865144,0.06875601848065628,0.10443296183510589,0.11585094563109073,0.20072457254314266,0.13991126172849003,0.02444228681649165,0.15412430575874142,0.077707219927002,0.10634847059859195,0.21478119689196662,0.149319984936071,0.04462397500659696,0.18595263151768895,0.06577267266191236,0.0547382467176689,0.12362636265580029,0.0675260129914185,0.0718172963068951,0.06031663235027655,0.14833102346321708,0.09324818527270523,0.05624424081296927,0.10038985075394272,0.10852199659888813,0.12170568227457483,0.12499000816067458,0.04339603583860272,0.1312779489579543,0.14425314308305567,0.0682465179747153,0.10426840205383625,0.14532423432030392,0.15112185668210948,0.2078636931894934,0.059451265927348486,0.09907356207279236,0.09259586317300053,0.15559490390021444,0.09564887013460618,0.14509942462513176,0.09392191610174833,0.09539452242558118,0.1731739465156833,0.10985739467623643,0.18860612000421786,0.05933045174530867,0.14632173339441118,0.16834346077966864,0.025366677307502316,0.08571365211011357,0.12278734350488082,0.08752439961215255,0.0939866813128406,0.1537654246130372,0.08888726881562029,0.05224256483108732,0.06363172240654685,0.10284912657284066,0.07948605942934879,0.11614257727540955,0.07429996234384832,0.06401332217307332,0.13471174305976594,0.11269992714401708,0.1521944436461974,0.08507850643502095,0.16514399160974516,0.1374370254551393,0.058775535672631954,0.07693401706202643,0.1354524671153163,0.02721737992625565
-22,0.16963997454010576,0.057301168933624205,0.06754427515898401,0.11874463596941569,0.11979997539664348,0.19203136598960163,0.08622097595943909,0.051857035051791865,0.137609364194823,0.07752523885848443,0.1690330652419765,0.22397561278175898,0.047995600875438346,0.3117522155830452,0.06538624598954408,0.1046062072263041,0.11464050970274989,0.16935090852457862,0.12649086457792322,0.023295963040428365,0.14313282775646857,0.07723098835376575,0.12059939949708856,0.22998354393195014,0.1602011089211638,0.048895592488572594,0.18603558147240884,0.0574068302106155,0.04504377372505153,0.136419259160881,0.06956183214906349,0.07109092869576343,0.05882529602860496,0.1500814086608572,0.09023734916391915,0.07117830297838297,0.09722471956354825,0.11157393587806816,0.12285111496242063,0.11642633984217347,0.04870532361481072,0.129096953578835,0.13637669202940048,0.06159637896617456,0.09321168053431927,0.15425816753712654,0.14481324253387173,0.21322617236071645,0.06468473769279307,0.09156227451445588,0.08706299597626443,0.1458106261152536,0.09339346084057869,0.13123339473225826,0.1050770314327957,0.10422500974787399,0.1644959777464443,0.10304530024307099,0.17754751625785292,0.05255182811937006,0.12135392893461361,0.18566550469994744,0.02575770609404403,0.08454195493419876,0.13924972805909794,0.09992590767233966,0.08566494093586406,0.13987000456904386,0.0844611515685951,0.0656470001368688,0.06129462920330196,0.10342944292278959,0.08215799155127004,0.1037692551984675,0.08697769754639259,0.06148448518051861,0.13289217883647547,0.1042385427218104,0.17069601755972266,0.09118108857631545,0.16228344725362467,0.1418689389254413,0.061184878263512765,0.07540811560367794,0.13969050601999905,0.03259383856707543
-21,0.14599352671757906,0.05765935215169469,0.07485624887039097,0.11131010390381177,0.12020675063307215,0.17187349497528154,0.0829506067347873,0.06099014630064674,0.12462804775642651,0.07465435937314678,0.14014345050443405,0.2216851992517334,0.042851792966506555,0.31247822822796967,0.06392455227451087,0.10573750860157141,0.11815335561134177,0.14178367650504223,0.11220468007820368,0.02619310893661133,0.1313209969306119,0.07319001628802332,0.1363518847011971,0.24402362943332956,0.16759668394968452,0.054952115337531096,0.18558700369870745,0.05015903918327447,0.03829201100103537,0.14560557940229624,0.07084812746403026,0.07329712266674268,0.058690332026523864,0.14970198702844678,0.08915188158295768,0.08657623148659768,0.09235482289975615,0.11236585339182137,0.1230730507586347,0.10944632291052074,0.05492271837048941,0.12624615138179596,0.12742518057995145,0.05524338540286903,0.0866666790374015,0.16001527705814422,0.1388321616134243,0.21530317509657362,0.07162953502623262,0.08294734728280057,0.08293863209311146,0.13672658200004528,0.0934850540615225,0.11576385648383325,0.11449388195405022,0.11227310225340843,0.15583706390733995,0.0977003566444263,0.1677322631136787,0.04740383692552615,0.09881009175150798,0.204749402393201,0.02689678749096571,0.08282108072887265,0.15545890434365486,0.11409260893695401,0.07966465899417705,0.12826926568075067,0.07929691262808519,0.08241129401413996,0.06149007233412712,0.10477882559490463,0.08805066886686992,0.09544745427033317,0.10272425353672794,0.05945316702697304,0.13102521002750378,0.09591628435665928,0.18705908224327988,0.09883530339415955,0.15803981086347269,0.1473496261758431,0.06490363784494642,0.07625969113417504,0.1432495181450799,0.03951213112746313
-20,0.12357602749744079,0.060691733739773525,0.08042696201972688,0.10360862444888423,0.12202582075873396,0.15173630021519016,0.08056640689336665,0.07069610503490113,0.11643966386698794,0.07038963791357258,0.11587591021984527,0.21561808816594522,0.04053975685247529,0.30973236055979375,0.06468702794332712,0.10677980142904508,0.12620902626465386,0.11788444770718667,0.09853019702126886,0.03052698559867666,0.11889898745307566,0.06993214071792779,0.15259787019764698,0.25480298100135856,0.17228699535773723,0.061918158849433726,0.18400038568196644,0.044411967111432624,0.03507787590153201,0.15066715154541066,0.0709576231749082,0.07793862990182157,0.06045457753422405,0.14564691679767666,0.09053293002698855,0.1020359120837289,0.08459083991345837,0.11141544281472941,0.1235907158693085,0.10265842165796617,0.061973373517677885,0.12281491196361438,0.11896548313949724,0.05156564832445058,0.08402845282641089,0.16235122478922445,0.13314620257886925,0.2155242539473367,0.07987929143704632,0.0748937534980411,0.08023115855133331,0.12763399049542218,0.0971616775741418,0.102537012876143,0.122530303587328,0.11957904101992071,0.15108938613876916,0.09256593858907995,0.15691642779463746,0.044663133160612184,0.07988975012470216,0.22274034666641765,0.028407578349293233,0.08198473714823991,0.1703603703306512,0.1271610786071414,0.07708016798689898,0.11868109679070993,0.07602214246784034,0.10181391626277311,0.06494925344237688,0.10607050860384401,0.09747671095756966,0.09195423002744617,0.12106595435630088,0.05811301971636553,0.12715402022445843,0.08820737895848539,0.20080665053886645,0.10708739415457513,0.15181512032581085,0.15398670626975033,0.07006188216437853,0.07840168581002863,0.1466706256570183,0.0469096027630775
-19,0.10202623168916651,0.06647504922139572,0.08341672524418525,0.09647698789628713,0.1256144712449308,0.13221035063899164,0.07864200595670894,0.0811307067217357,0.11304544981406009,0.06396033306053973,0.09725400285707604,0.20475168130392074,0.040107192514734165,0.3039263471677884,0.06746174242518559,0.10733661091814876,0.13736865990829505,0.09801155071230552,0.08622296672423102,0.034174167795569796,0.10644454447648193,0.06935464379048208,0.16823437288548365,0.26000444243080817,0.17304674058676134,0.06763007122426051,0.1809227683448693,0.0394897881931872,0.03524346184278907,0.1526037401554685,0.06967086744216802,0.08523140433399988,0.06444571621223555,0.13816946304562744,0.09431071183110736,0.11811216476052407,0.07540365021380271,0.10964187677328667,0.12439224556630776,0.09570114578201736,0.06908593875111681,0.11921711818615863,0.11288232459095901,0.050494770359712504,0.08449673136984599,0.16200146890921602,0.127793055746162,0.21527955538739466,0.08907444591423817,0.06993968783562124,0.08001678275185903,0.11882066532445205,0.10435304774692497,0.09232696755914908,0.12927917903465053,0.12591740882290886,0.1489083397805725,0.08951099630982938,0.14391538924340064,0.04403961511612099,0.0649516290758714,0.24084802251594403,0.030713153937239675,0.08298003674028975,0.1818372736994989,0.13904474706631853,0.07794835500320774,0.11141161667859074,0.07467907973731429,0.12271847073483455,0.07202631867682605,0.10789610179849848,0.11072085596526016,0.09272608340017639,0.14078065772495413,0.05817160258191403,0.12093907892492477,0.08208431698943089,0.21153517174911024,0.11687887759984998,0.1431277683570422,0.16144757790038466,0.07722120718122787,0.08225919733074186,0.14860133299097175,0.05412442900674321
-18,0.08203112122851815,0.07519613243854932,0.08465882268081305,0.09217817293566302,0.13263336205693174,0.1141166322339068,0.07809582811948819,0.09230086475114103,0.11417945053732972,0.056948436649687295,0.08468760710000652,0.18886727630791578,0.04180638570540492,0.29568833155398866,0.07343250182524375,0.10621936065430349,0.15088083566829824,0.08214772783907524,0.07474908531506966,0.039441180517062316,0.09339349402681987,0.07168590778117458,0.1785230441363746,0.2593972108290238,0.16986631078071276,0.07155595056630805,0.17664993075805535,0.035415264438943134,0.0391014873836886,0.15306344744261297,0.06793024365447234,0.09547459691077088,0.07012871332905814,0.12715777330711014,0.09994582393748078,0.13391574653558783,0.06434224661431935,0.10694630959107558,0.1255949102570068,0.09061452442865695,0.07791457826716117,0.11354687358753035,0.10968878402293103,0.051311440080740234,0.08706572057536115,0.15950924549188833,0.12286038001060977,0.21472993476499558,0.09796653394741507,0.06785772334339399,0.08236366926946648,0.11010700437057581,0.11543694200084795,0.08469170520502989,0.13405041002235157,0.13030196732953897,0.14803066188627206,0.08991588186972374,0.12977602269276264,0.04505348010732364,0.053234556792675455,0.25961631974460864,0.032999379895319855,0.08649718649672762,0.19023209235199043,0.15073601435101583,0.08158947941835396,0.10528801732828845,0.07284830158645408,0.14374223464594263,0.08244978604332771,0.11046546984253172,0.12720373594705497,0.09747842571221535,0.16014640211079514,0.059460045506735136,0.11196564590614215,0.07773970444782283,0.21849529356908753,0.1273162534967603,0.1316657745404703,0.16845247829848461,0.0868409078670532,0.08657789088352365,0.1471547022068423,0.06089224374398081
-17,0.06667983783273204,0.08660466633559864,0.08371246090647366,0.09143687869254427,0.1416999060139975,0.09885395717145036,0.07941969661623456,0.1041869517920077,0.11906630605917272,0.0501768549923826,0.07821557132395403,0.16820045499462807,0.04505174156124895,0.2861123350688945,0.08296431792763241,0.10334371318873156,0.1655559592227635,0.0709630687804533,0.06442752526531922,0.04671552528435606,0.08067597730022508,0.07558488999463057,0.18220948301517415,0.25358307589457796,0.162684125976767,0.07453480168375425,0.1706703669188999,0.03332700264565258,0.045925497831260986,0.15235360503268874,0.06563159684043576,0.1063301317766929,0.0770661424708183,0.1142214603544252,0.10565997075495495,0.14768234580824402,0.054518348940648255,0.10348825897392377,0.12743237655916986,0.08762820324784906,0.08853729476364079,0.10604348086334288,0.10913017323212207,0.05343027099872057,0.09207962857818365,0.15498604267885646,0.11740346831200055,0.21221604884496395,0.10233077878881465,0.06957484396139332,0.0866539560141552,0.10105778540351254,0.12903631336547677,0.07843831218233387,0.1340487791116654,0.1330494747424169,0.14835759762571038,0.09387457080822467,0.11523994115981592,0.04723016729938888,0.043858181038004145,0.27828111624714363,0.03517529928415878,0.09202180945882284,0.19599221251774462,0.16181959986952216,0.08787350967765656,0.09976939245125914,0.07123058991423459,0.1621410412862173,0.09583665099643378,0.11342572190155269,0.14214332303825694,0.10588212636216235,0.17780116156932996,0.06198533120255796,0.10230582463228668,0.0752075428897359,0.22177238700716803,0.13640677661557812,0.11913534504866338,0.17433648917310882,0.09903408291829507,0.09077144822752607,0.14283373651250753,0.06601844864914656
-16,0.05767475417009441,0.10004674731755536,0.0807071932445259,0.09382562384184398,0.1512806236756894,0.0883395854064273,0.08284466884768701,0.11723961346899428,0.12646727667136476,0.045352696944445256,0.07765496085098342,0.14353137518885065,0.04841277791246991,0.2749512418657514,0.0922660127118333,0.09862777165624811,0.17853784014651114,0.06387626027613422,0.05714308366958896,0.05601820580742527,0.06938129866408152,0.08025440113415701,0.18155828957690084,0.24304561956183734,0.15249458224738696,0.07749791793934385,0.16530046893057498,0.03213631977293548,0.055278434989683864,0.14939585406988978,0.06381009272793048,0.11648457295233938,0.08548826359446948,0.09969545840328621,0.11075518684682213,0.1580029354349962,0.04751881500287745,0.10169253307760688,0.12906338421961028,0.08695872102836248,0.09783673002879521,0.09942626301114625,0.11249401646017869,0.05702908257626292,0.09883861110435684,0.14934783486888642,0.11085723550833457,0.20752485591212372,0.1001296599221422,0.0762503497734572,0.09382059621976616,0.09125582848317157,0.14316092668754182,0.07266577426113632,0.12963421067329872,0.13385617530938385,0.14995661380821398,0.1002198857773764,0.09993386632401188,0.05001777275492632,0.03628653687539453,0.29630044707620423,0.03708666776570514,0.09943036692515497,0.19899762637418678,0.17365339008142078,0.09623685097158116,0.0943276284715931,0.07067662313265463,0.17697989305433243,0.11194658100514901,0.11662332243071497,0.15325204368341952,0.1166625601342924,0.19340514976755407,0.06602001348883682,0.09346362102019294,0.07473724308006699,0.22132720130971967,0.14284825997983747,0.10628644342509204,0.1778138291203131,0.11315462574025308,0.09604067446440442,0.1327141168867728,0.06807510736791703
-15,0.05512143050401204,0.11506741647455236,0.07681562515336351,0.09817246628935081,0.16144026001180634,0.08215830190406308,0.08743894713045323,0.1311667993376308,0.13648100686792705,0.042610565875185455,0.08269252213560467,0.11984382449330322,0.05227805359145145,0.26004598003988716,0.09922585673123448,0.09271532523056998,0.1882850242413486,0.06072261848389149,0.054520079740578806,0.06727910711727061,0.05910604722530603,0.08524286995997035,0.1765177285117592,0.23082246481368346,0.14214197562945172,0.08037687320793287,0.1606493797362115,0.03220117170653623,0.06676871952570036,0.14373049738638694,0.06250794426335485,0.12218144394153056,0.09472850528744245,0.08519354135511412,0.11650122854814156,0.16287905551161477,0.0440312077132841,0.10134761965120868,0.13060558885911427,0.08932125852871275,0.10581172484558207,0.09609510994640422,0.11802553875351966,0.06312813182620587,0.10640542125127853,0.14258960049045613,0.10333584958591795,0.19995625948363727,0.0946910476872248,0.0870110417888684,0.10112921393150272,0.08153424912512847,0.15728471161650387,0.0689384522281712,0.12091610792617857,0.1311629710391228,0.15208781140048672,0.10401098505188566,0.08654498530317167,0.05057954880882576,0.03005439236398893,0.31421742015895016,0.037158747729312144,0.10808621187380282,0.19938713478355044,0.18689460561539922,0.10621454419314613,0.09025226038331374,0.07074498786584749,0.18581735009641714,0.1312383679208992,0.11774705145240971,0.16117147174306656,0.12924034397549947,0.20467156439016404,0.07232457690880621,0.08519205662881532,0.07671260071399888,0.2173209072561753,0.1460823465226357,0.0950760309828666,0.1791799679007723,0.1273593772082639,0.09864310167382251,0.11864136760424718,0.06704525547734703
