,TSS_POS_1::NC_013691.1:20-120(+),TSS_POS_2::NC_013691.1:731-831(+),TSS_POS_3::NC_013691.1:3602-3702(+),TSS_POS_4::NC_013691.1:8180-8280(+),TSS_POS_5::NC_013691.1:9464-9564(+),TSS_POS_6::NC_013691.1:9559-9659(+),TSS_POS_7::NC_013691.1:18051-18151(+),TSS_POS_8::NC_013691.1:35194-35294(+),TSS_POS_9::NC_013691.1:39296-39396(+),TSS_POS_10::NC_013691.1:66521-66621(+),TSS_POS_11::NC_013691.1:12047-12147(+),TSS_POS_12::NC_013691.1:23595-23695(+),TSS_POS_13::NC_013691.1:24066-24166(+),TSS_POS_14::NC_013691.1:26562-26662(+),TSS_POS_15::NC_013691.1:28756-28856(+),TSS_POS_16::NC_013691.1:28780-28880(+),TSS_POS_17::NC_013691.1:29126-29226(+),TSS_POS_18::NC_013691.1:35317-35417(+),TSS_POS_19::NC_013691.1:38763-38863(+),TSS_POS_20::NC_013691.1:42916-43016(+),TSS_POS_21::NC_013691.1:59681-59781(+),TSS_POS_22::NC_013691.1:60055-60155(+),TSS_POS_23::NC_013691.1:60211-60311(+),TSS_POS_24::NC_013691.1:62774-62874(+),TSS_POS_25::NC_013691.1:68409-68509(+),TSS_POS_26::NC_013691.1:68706-68806(+),TSS_POS_27::NC_013691.1:69104-69204(+),TSS_NEG_1::NC_013691.1:1913-2013(-),TSS_NEG_2::NC_013691.1:4676-4776(-),TSS_NEG_3::NC_013691.1:11324-11424(-),TSS_NEG_4::NC_013691.1:12456-12556(-),TSS_NEG_5::NC_013691.1:12974-13074(-),TSS_NEG_6::NC_013691.1:13026-13126(-),TSS_NEG_7::NC_013691.1:16339-16439(-),TSS_NEG_8::NC_013691.1:17052-17152(-),TSS_NEG_9::NC_013691.1:22314-22414(-),TSS_NEG_10::NC_013691.1:24691-24791(-),TSS_NEG_11::NC_013691.1:27872-27972(-),TSS_NEG_12::NC_013691.1:29025-29125(-),TSS_NEG_13::NC_013691.1:29667-29767(-),TSS_NEG_14::NC_013691.1:30970-31070(-),TSS_NEG_15::NC_013691.1:32636-32736(-),TSS_NEG_16::NC_013691.1:34403-34503(-),TSS_NEG_17::NC_013691.1:34427-34527(-),TSS_NEG_18::NC_013691.1:34916-35016(-),TSS_NEG_19::NC_013691.1:34959-35059(-),TSS_NEG_20::NC_013691.1:36525-36625(-),TSS_NEG_21::NC_013691.1:36951-37051(-),TSS_NEG_22::NC_013691.1:37009-37109(-),TSS_NEG_23::NC_013691.1:37304-37404(-),TSS_NEG_24::NC_013691.1:38390-38490(-),TSS_NEG_25::NC_013691.1:38887-38987(-),TSS_NEG_26::NC_013691.1:39220-39320(-),TSS_NEG_27::NC_013691.1:39458-39558(-),TSS_NEG_28::NC_013691.1:41097-41197(-),TSS_NEG_29::NC_013691.1:46686-46786(-),TSS_NEG_30::NC_013691.1:50259-50359(-),TSS_NEG_31::NC_013691.1:53044-53144(-),TSS_NEG_32::NC_013691.1:53212-53312(-),TSS_NEG_33::NC_013691.1:53424-53524(-),TSS_NEG_34::NC_013691.1:54009-54109(-),TSS_NEG_35::NC_013691.1:54033-54133(-),TSS_NEG_36::NC_013691.1:55012-55112(-),TSS_NEG_37::NC_013691.1:55791-55891(-),TSS_NEG_38::NC_013691.1:56112-56212(-),TSS_NEG_39::NC_013691.1:56256-56356(-),TSS_NEG_40::NC_013691.1:56349-56449(-),TSS_NEG_41::NC_013691.1:57285-57385(-),TSS_NEG_42::NC_013691.1:58238-58338(-),TSS_NEG_43::NC_013691.1:58260-58360(-),TSS_NEG_44::NC_013691.1:61240-61340(-),TSS_NEG_45::NC_013691.1:62480-62580(-),TSS_NEG_46::NC_013691.1:62798-62898(-),TSS_NEG_47::NC_013691.1:63998-64098(-),TSS_NEG_48::NC_013691.1:64715-64815(-),TSS_NEG_49::NC_013691.1:65024-65124(-),TSS_NEG_50::NC_013691.1:65649-65749(-),TSS_NEG_51::NC_013691.1:65694-65794(-),TSS_NEG_52::NC_013691.1:65869-65969(-),TSS_NEG_53::NC_013691.1:66013-66113(-),TSS_NEG_54::NC_013691.1:67269-67369(-),TSS_NEG_55::NC_013691.1:67420-67520(-),TSS_NEG_56::NC_013691.1:67983-68083(-),TSS_NEG_57::NC_013691.1:68635-68735(-),TSS_NEG_58::NC_013691.1:68846-68946(-),TSS_NEG_59::NC_013691.1:70272-70372(-)
-18,-1.4895,-1.275,-1.295,-1.3264999999999998,-1.364,-1.333,-1.4129999999999998,-1.5875000000000001,-1.4324999999999999,-1.401,-1.34,-1.454,-1.41,-1.307,-1.4915,-1.4425000000000001,-1.4555000000000002,-1.4709999999999999,-1.514,-1.5684999999999998,-1.3885,-1.569,-1.5995000000000001,-1.3845,-1.4115,-1.4140000000000001,-1.49,-1.3809999999999998,-1.322,-1.375,-1.35,-1.318,-1.3655000000000002,-1.416,-1.526,-1.4935,-1.2535,-1.4445000000000001,-1.4555,-1.22,-1.4709999999999999,-1.3699999999999999,-1.4675,-1.3840000000000001,-1.2235,-1.4645,-1.41,-1.6349999999999998,-1.53,-1.4375000000000002,-1.4215,-1.426,-1.4049999999999998,-1.5425,-1.4055,-1.5939999999999999,-1.4224999999999999,-1.5705000000000002,-1.5505,-1.4129999999999998,-1.2475,-1.324,-1.5614999999999999,-1.4170000000000003,-1.433,-1.447,-1.4060000000000001,-1.457,-1.2654999999999998,-1.5795,-1.2865,-1.4425000000000001,-1.4275,-1.4220000000000002,-1.433,-1.4369999999999998,-1.4745,-1.4035,-1.4819999999999998,-1.3805,-1.561,-1.4140000000000001,-1.3610000000000002,-1.35,-1.286,-1.3675000000000002
-17,-1.4885,-1.338,-1.275,-1.3265,-1.322,-1.322,-1.4525000000000001,-1.6155000000000002,-1.3965,-1.3940000000000001,-1.368,-1.454,-1.41,-1.355,-1.5395,-1.4224999999999999,-1.4615000000000002,-1.471,-1.466,-1.5414999999999999,-1.4104999999999999,-1.609,-1.555,-1.3199999999999998,-1.4125,-1.4040000000000001,-1.455,-1.396,-1.3359999999999999,-1.3744999999999998,-1.302,-1.3800000000000001,-1.343,-1.4309999999999998,-1.5370000000000001,-1.474,-1.2385,-1.4655,-1.4345,-1.255,-1.482,-1.3219999999999998,-1.4594999999999998,-1.356,-1.2385000000000002,-1.4060000000000001,-1.45,-1.6795000000000002,-1.578,-1.4460000000000002,-1.3795,-1.384,-1.425,-1.5625,-1.4675,-1.6019999999999999,-1.403,-1.5705,-1.5975,-1.4135,-1.2895,-1.386,-1.5245,-1.417,-1.4405,-1.447,-1.358,-1.417,-1.3074999999999999,-1.5655,-1.331,-1.4224999999999999,-1.4305,-1.458,-1.4105,-1.4295,-1.4475,-1.4035,-1.4735,-1.3835000000000002,-1.6030000000000002,-1.451,-1.409,-1.31,-1.326,-1.3664999999999998
-16,-1.4805,-1.3305000000000002,-1.261,-1.3695,-1.2575,-1.342,-1.4525000000000001,-1.6155000000000002,-1.3865,-1.416,-1.325,-1.4105,-1.363,-1.369,-1.6225,-1.4495,-1.4755,-1.492,-1.466,-1.5055,-1.4585000000000001,-1.609,-1.527,-1.2570000000000001,-1.4395,-1.4040000000000001,-1.4635,-1.389,-1.3285,-1.3395000000000001,-1.302,-1.372,-1.2799999999999998,-1.441,-1.4725,-1.427,-1.2025000000000001,-1.4585000000000001,-1.3865,-1.261,-1.4895,-1.294,-1.4515,-1.353,-1.2605,-1.379,-1.464,-1.6795000000000002,-1.592,-1.4895,-1.3795000000000002,-1.391,-1.4685000000000001,-1.5155,-1.511,-1.581,-1.42,-1.5915,-1.6145,-1.4064999999999999,-1.3315000000000001,-1.4295,-1.4765000000000001,-1.409,-1.4405,-1.4460000000000002,-1.365,-1.4205,-1.327,-1.5225,-1.4140000000000001,-1.406,-1.4025,-1.48,-1.3835000000000002,-1.41,-1.4375,-1.4385000000000001,-1.429,-1.3355,-1.61,-1.487,-1.4255,-1.268,-1.389,-1.4
-15,-1.4945,-1.3105,-1.218,-1.4175,-1.2145000000000001,-1.385,-1.4325,-1.6320000000000001,-1.4285,-1.381,-1.257,-1.3835000000000002,-1.321,-1.3479999999999999,-1.6225,-1.4765000000000001,-1.4675,-1.495,-1.4440000000000002,-1.542,-1.4585000000000001,-1.5939999999999999,-1.544,-1.2375,-1.439,-1.424,-1.4355,-1.3489999999999998,-1.2805,-1.3545000000000003,-1.365,-1.3690000000000002,-1.2885,-1.393,-1.4695,-1.4,-1.2,-1.4215,-1.3865,-1.261,-1.5375,-1.293,-1.448,-1.421,-1.3025,-1.399,-1.442,-1.6629999999999998,-1.5779999999999998,-1.5575,-1.424,-1.413,-1.4905,-1.5155,-1.5310000000000001,-1.582,-1.4785,-1.6195,-1.673,-1.415,-1.3465,-1.4325,-1.44,-1.401,-1.3984999999999999,-1.4520000000000002,-1.3845,-1.3735,-1.3270000000000002,-1.4605000000000001,-1.4064999999999999,-1.4460000000000002,-1.4025,-1.444,-1.387,-1.4545,-1.4595,-1.4309999999999998,-1.383,-1.3245,-1.59,-1.514,-1.4355,-1.253,-1.3805,-1.442
-14,-1.5165,-1.3185,-1.2155,-1.4375,-1.2155,-1.413,-1.4125,-1.6320000000000001,-1.4555000000000002,-1.3895,-1.194,-1.4035,-1.322,-1.3915000000000002,-1.5755000000000001,-1.4595,-1.4255,-1.4925000000000002,-1.4240000000000002,-1.6039999999999999,-1.4585000000000001,-1.593,-1.592,-1.2305,-1.424,-1.449,-1.4155,-1.3339999999999999,-1.2605,-1.4025,-1.3565,-1.437,-1.2814999999999999,-1.39,-1.5005000000000002,-1.427,-1.22,-1.4064999999999999,-1.3715,-1.288,-1.5305,-1.307,-1.496,-1.4655,-1.3245,-1.4620000000000002,-1.439,-1.643,-1.55,-1.5505,-1.3904999999999998,-1.377,-1.4755,-1.5225,-1.574,-1.5455,-1.4780000000000002,-1.6275,-1.7125,-1.3984999999999999,-1.3315,-1.4535,-1.46,-1.423,-1.3675,-1.4380000000000002,-1.4045,-1.3595000000000002,-1.354,-1.4689999999999999,-1.3925,-1.439,-1.3875,-1.4129999999999998,-1.404,-1.4825000000000002,-1.4445000000000001,-1.431,-1.3545000000000003,-1.3385000000000002,-1.55,-1.5390000000000001,-1.4355,-1.2810000000000001,-1.3665,-1.449
-13,-1.5785,-1.2985,-1.2574999999999998,-1.4375,-1.2625,-1.391,-1.4325,-1.6789999999999998,-1.4555,-1.3825,-1.167,-1.4455,-1.344,-1.4115,-1.5955000000000001,-1.4325,-1.3775,-1.5075,-1.4410000000000003,-1.624,-1.4445000000000001,-1.5450000000000002,-1.592,-1.2455,-1.452,-1.45,-1.399,-1.3255,-1.2885,-1.4304999999999999,-1.3645,-1.4300000000000002,-1.2195,-1.3895,-1.501,-1.475,-1.234,-1.4065,-1.3095,-1.309,-1.491,-1.3279999999999998,-1.496,-1.4725000000000001,-1.2810000000000001,-1.489,-1.487,-1.6065,-1.5665,-1.4825000000000002,-1.3424999999999998,-1.3575,-1.4275,-1.4605000000000001,-1.5735000000000001,-1.5055,-1.4629999999999999,-1.6275,-1.668,-1.3885,-1.312,-1.4535,-1.453,-1.451,-1.3664999999999998,-1.4380000000000002,-1.4045,-1.3955,-1.364,-1.497,-1.3925,-1.4365,-1.3255,-1.3980000000000001,-1.4625,-1.4825000000000002,-1.4415,-1.441,-1.3535,-1.3299999999999998,-1.55,-1.5165000000000002,-1.4755,-1.327,-1.3885,-1.421
-12,-1.5785,-1.2834999999999999,-1.3054999999999999,-1.4540000000000002,-1.306,-1.3290000000000002,-1.469,-1.7060000000000002,-1.4835,-1.3605,-1.1940000000000002,-1.4565000000000001,-1.3439999999999999,-1.3765,-1.5955,-1.4324999999999999,-1.4220000000000002,-1.5015,-1.451,-1.6440000000000001,-1.4,-1.53,-1.5555,-1.2245,-1.452,-1.4164999999999999,-1.399,-1.3419999999999999,-1.2994999999999999,-1.4445000000000001,-1.3645,-1.4275,-1.2045,-1.3535,-1.494,-1.475,-1.276,-1.3695,-1.318,-1.2950000000000002,-1.491,-1.3210000000000002,-1.503,-1.472,-1.2810000000000001,-1.489,-1.509,-1.5845,-1.55,-1.424,-1.3315,-1.3094999999999999,-1.4285,-1.4605000000000001,-1.5565000000000002,-1.5165,-1.462,-1.672,-1.6280000000000001,-1.3885,-1.3285,-1.4595,-1.4460000000000002,-1.4144999999999999,-1.3835,-1.4825000000000002,-1.3615,-1.4205,-1.3645,-1.497,-1.3785,-1.4725,-1.306,-1.378,-1.4725,-1.4905000000000002,-1.444,-1.3930000000000002,-1.3955,-1.331,-1.6130000000000002,-1.473,-1.5035,-1.306,-1.4715,-1.4140000000000001
-11,-1.5585,-1.3035,-1.2985,-1.434,-1.266,-1.2845,-1.509,-1.706,-1.528,-1.361,-1.222,-1.392,-1.3719999999999999,-1.3615,-1.5955,-1.4335,-1.4840000000000002,-1.5155,-1.429,-1.6640000000000001,-1.4365,-1.537,-1.5925,-1.2245,-1.4440000000000002,-1.3945,-1.398,-1.3489999999999998,-1.2514999999999998,-1.4365,-1.3535,-1.4545,-1.233,-1.3535,-1.472,-1.4120000000000001,-1.2760000000000002,-1.3695,-1.354,-1.2305,-1.512,-1.281,-1.51,-1.492,-1.291,-1.472,-1.509,-1.5985,-1.55,-1.402,-1.3465,-1.2650000000000001,-1.4065,-1.4755,-1.5085000000000002,-1.5095,-1.4140000000000001,-1.6920000000000002,-1.6480000000000001,-1.4315,-1.3315,-1.4455,-1.4860000000000002,-1.3945,-1.376,-1.4655,-1.3135,-1.4205,-1.3785,-1.4895,-1.387,-1.4805,-1.305,-1.358,-1.4255,-1.4475,-1.424,-1.3820000000000001,-1.3945,-1.317,-1.6489999999999998,-1.456,-1.5045,-1.278,-1.4855,-1.4575
-10,-1.542,-1.3035,-1.2885,-1.42,-1.251,-1.2365,-1.5425,-1.7060000000000002,-1.5314999999999999,-1.378,-1.244,-1.3489999999999998,-1.373,-1.3825,-1.5755000000000001,-1.4055000000000002,-1.519,-1.5575,-1.444,-1.6975000000000002,-1.4475,-1.5370000000000001,-1.612,-1.2045,-1.464,-1.3945,-1.398,-1.334,-1.2165000000000001,-1.4365,-1.3735,-1.4275,-1.2469999999999999,-1.3535,-1.441,-1.364,-1.262,-1.4165,-1.3465000000000003,-1.2275,-1.5150000000000001,-1.246,-1.464,-1.464,-1.2715,-1.465,-1.509,-1.5985,-1.549,-1.4100000000000001,-1.3465,-1.285,-1.3844999999999998,-1.4765000000000001,-1.5165000000000002,-1.5095,-1.3940000000000001,-1.672,-1.6199999999999999,-1.434,-1.3035,-1.4455,-1.5305,-1.4345,-1.356,-1.401,-1.3025,-1.4205,-1.3995000000000002,-1.4975,-1.401,-1.4945,-1.2690000000000001,-1.386,-1.4335,-1.4005,-1.416,-1.4405000000000001,-1.3545,-1.29,-1.6125,-1.4140000000000001,-1.5045,-1.27,-1.4849999999999999,-1.4769999999999999
-9,-1.5420000000000003,-1.3104999999999998,-1.3195000000000001,-1.412,-1.2650000000000001,-1.2435,-1.5705,-1.7259999999999998,-1.5035,-1.392,-1.269,-1.3210000000000002,-1.3145,-1.4224999999999999,-1.6025000000000003,-1.4055,-1.526,-1.5845,-1.464,-1.7594999999999998,-1.4275,-1.558,-1.613,-1.1625,-1.484,-1.3745,-1.397,-1.334,-1.2105000000000001,-1.4265,-1.3735000000000002,-1.4005,-1.239,-1.3969999999999998,-1.4325,-1.316,-1.262,-1.3885,-1.3735000000000002,-1.2695,-1.468,-1.246,-1.4865,-1.463,-1.3050000000000002,-1.5110000000000001,-1.481,-1.5565000000000002,-1.5340000000000003,-1.421,-1.3635,-1.299,-1.3930000000000002,-1.5045000000000002,-1.5585,-1.4725,-1.402,-1.6320000000000001,-1.6,-1.407,-1.2605,-1.4875,-1.5105,-1.4545,-1.3350000000000002,-1.3610000000000002,-1.3024999999999998,-1.3805,-1.3984999999999999,-1.4754999999999998,-1.4010000000000002,-1.5390000000000001,-1.2269999999999999,-1.428,-1.4335,-1.384,-1.3880000000000001,-1.4625,-1.3655000000000002,-1.3,-1.5925,-1.3945,-1.5130000000000001,-1.27,-1.532,-1.5050000000000001
-8,-1.5255,-1.35,-1.342,-1.4040000000000001,-1.279,-1.2855,-1.5845,-1.7259999999999998,-1.4615,-1.391,-1.269,-1.301,-1.315,-1.3955,-1.6495000000000002,-1.4335,-1.509,-1.5645,-1.484,-1.7520000000000002,-1.4495,-1.565,-1.6059999999999999,-1.1195,-1.5205,-1.3385,-1.4305,-1.3969999999999998,-1.2105000000000001,-1.4205,-1.3735000000000002,-1.4005,-1.256,-1.4649999999999999,-1.4335,-1.3605,-1.262,-1.3424999999999998,-1.3835000000000002,-1.3315,-1.451,-1.224,-1.5225,-1.463,-1.312,-1.532,-1.48,-1.5215,-1.5230000000000001,-1.436,-1.3855,-1.277,-1.421,-1.5265,-1.5585,-1.4585,-1.41,-1.6149999999999998,-1.6079999999999999,-1.454,-1.283,-1.5070000000000001,-1.5095,-1.4545,-1.3435000000000001,-1.371,-1.2955,-1.3875,-1.415,-1.4125,-1.402,-1.519,-1.2245,-1.431,-1.4505000000000001,-1.404,-1.346,-1.4695,-1.3435000000000001,-1.3,-1.6125,-1.3864999999999998,-1.5574999999999999,-1.27,-1.552,-1.5050000000000001
-7,-1.4775000000000003,-1.35,-1.3699999999999999,-1.404,-1.2705,-1.3105,-1.6125,-1.698,-1.4335,-1.371,-1.2550000000000001,-1.3039999999999998,-1.351,-1.3485,-1.6385,-1.4535,-1.467,-1.609,-1.4360000000000002,-1.6935000000000002,-1.4775,-1.525,-1.566,-1.1125,-1.5405,-1.316,-1.4555000000000002,-1.404,-1.2385,-1.42,-1.3455,-1.4065,-1.2760000000000002,-1.4789999999999999,-1.4265,-1.4025,-1.276,-1.3425,-1.3565,-1.3305,-1.4585,-1.196,-1.5260000000000002,-1.4360000000000002,-1.249,-1.5950000000000002,-1.5,-1.4935,-1.5154999999999998,-1.4760000000000002,-1.377,-1.269,-1.4360000000000002,-1.4835,-1.5165,-1.4735,-1.418,-1.6225,-1.573,-1.4735,-1.3625,-1.5150000000000001,-1.5095,-1.491,-1.3435000000000001,-1.35,-1.2955,-1.4355,-1.435,-1.4055000000000002,-1.417,-1.527,-1.216,-1.403,-1.5185,-1.397,-1.298,-1.4295,-1.3365,-1.327,-1.6125,-1.3725,-1.5655,-1.313,-1.552,-1.485
-6,-1.4635000000000002,-1.35,-1.3699999999999999,-1.432,-1.2705,-1.3105,-1.629,-1.725,-1.4535,-1.3875,-1.2550000000000001,-1.3475000000000001,-1.351,-1.3555,-1.6455000000000002,-1.4805000000000001,-1.457,-1.609,-1.373,-1.674,-1.5254999999999999,-1.49,-1.546,-1.0925,-1.5835000000000001,-1.302,-1.4615,-1.361,-1.2805,-1.448,-1.3525,-1.4215,-1.276,-1.457,-1.4265,-1.4055,-1.269,-1.3645,-1.3535,-1.3305000000000002,-1.502,-1.174,-1.5160000000000002,-1.4360000000000002,-1.218,-1.6219999999999999,-1.5,-1.4305,-1.472,-1.493,-1.3770000000000002,-1.3485,-1.4140000000000001,-1.4365,-1.4545,-1.4735,-1.418,-1.6704999999999999,-1.552,-1.518,-1.3895000000000002,-1.5230000000000001,-1.4825,-1.491,-1.3655,-1.3039999999999998,-1.2705,-1.4575,-1.435,-1.4255,-1.4449999999999998,-1.567,-1.181,-1.3599999999999999,-1.5630000000000002,-1.412,-1.326,-1.4365,-1.3785,-1.3855,-1.5725,-1.3795,-1.5234999999999999,-1.341,-1.5310000000000001,-1.4929999999999999
-5,-1.4775,-1.35,-1.3350000000000002,-1.4905,-1.314,-1.3105,-1.6760000000000002,-1.761,-1.4685000000000001,-1.4144999999999999,-1.286,-1.4060000000000001,-1.324,-1.3835000000000002,-1.6055,-1.5015,-1.4789999999999999,-1.584,-1.3805,-1.7105000000000001,-1.5615,-1.5050000000000001,-1.594,-1.0305,-1.5625000000000002,-1.296,-1.4625,-1.3835,-1.2735,-1.448,-1.3945,-1.399,-1.276,-1.4540000000000002,-1.4065,-1.406,-1.259,-1.4045,-1.3175000000000001,-1.3505,-1.502,-1.174,-1.4875,-1.4360000000000002,-1.246,-1.6219999999999999,-1.5370000000000001,-1.4035,-1.469,-1.5574999999999999,-1.3770000000000002,-1.3955,-1.367,-1.4195,-1.4395,-1.4535,-1.438,-1.6625,-1.566,-1.558,-1.3895,-1.4865,-1.4795,-1.448,-1.3935,-1.283,-1.2695,-1.4655,-1.427,-1.3855,-1.465,-1.556,-1.175,-1.3119999999999998,-1.543,-1.44,-1.368,-1.4760000000000002,-1.3865,-1.4125,-1.5925,-1.4215,-1.5305,-1.349,-1.491,-1.458
-4,-1.514,-1.3945,-1.3425,-1.5365,-1.324,-1.327,-1.7405000000000002,-1.761,-1.4835,-1.4365,-1.2799999999999998,-1.448,-1.3039999999999998,-1.4085,-1.6045000000000003,-1.4735,-1.4705,-1.5835000000000001,-1.3955,-1.7385000000000002,-1.554,-1.516,-1.609,-1.0165000000000002,-1.555,-1.261,-1.4705,-1.463,-1.2455,-1.4060000000000001,-1.4165,-1.3980000000000001,-1.255,-1.4789999999999999,-1.4545,-1.407,-1.2985,-1.4380000000000002,-1.278,-1.3504999999999998,-1.501,-1.216,-1.4594999999999998,-1.4435,-1.2680000000000002,-1.6019999999999999,-1.551,-1.3635,-1.491,-1.5975000000000001,-1.377,-1.3855,-1.374,-1.3985,-1.4595,-1.4135,-1.484,-1.6425,-1.5855000000000001,-1.5915000000000001,-1.3895000000000002,-1.4445000000000001,-1.4360000000000002,-1.4914999999999998,-1.4135000000000002,-1.283,-1.2585,-1.5135,-1.49,-1.3925,-1.465,-1.584,-1.183,-1.29,-1.4845,-1.451,-1.3599999999999999,-1.4925,-1.3235000000000001,-1.4095,-1.636,-1.4315,-1.5775000000000001,-1.357,-1.4709999999999999,-1.4385
-3,-1.4940000000000002,-1.4425,-1.407,-1.5365,-1.299,-1.335,-1.8024999999999998,-1.7610000000000003,-1.5234999999999999,-1.4215,-1.237,-1.4475000000000002,-1.2690000000000001,-1.4085,-1.6465,-1.4735,-1.4705,-1.5635000000000001,-1.3805,-1.7385000000000002,-1.5574999999999999,-1.4515,-1.6239999999999999,-0.9814999999999999,-1.555,-1.2685,-1.4355,-1.5025,-1.2455,-1.344,-1.408,-1.3904999999999998,-1.248,-1.4505,-1.4695,-1.3635,-1.2985,-1.4405,-1.3215,-1.3295,-1.4575,-1.238,-1.4585,-1.4769999999999999,-1.233,-1.5390000000000001,-1.5425,-1.3285,-1.4905000000000002,-1.5975000000000001,-1.3770000000000002,-1.3795,-1.359,-1.3625,-1.4955,-1.3715,-1.4615,-1.6055,-1.6300000000000001,-1.6224999999999998,-1.4105,-1.3615,-1.4435,-1.5395,-1.4135000000000002,-1.308,-1.2375,-1.5335,-1.5095,-1.3995000000000002,-1.4425000000000001,-1.587,-1.163,-1.247,-1.4415,-1.43,-1.2770000000000001,-1.5035,-1.2965,-1.3735,-1.661,-1.4215,-1.5495,-1.343,-1.435,-1.4385000000000001
-2,-1.542,-1.4155,-1.449,-1.5365,-1.3275000000000001,-1.356,-1.8035,-1.7445,-1.557,-1.4015,-1.1949999999999998,-1.4194999999999998,-1.249,-1.409,-1.639,-1.5155,-1.4985,-1.484,-1.3185,-1.7665000000000002,-1.5305,-1.4035,-1.6155000000000002,-0.9614999999999998,-1.5585,-1.2675,-1.3995000000000002,-1.459,-1.223,-1.309,-1.381,-1.3755,-1.231,-1.4505000000000001,-1.4495,-1.3835,-1.2985000000000002,-1.3925,-1.3465,-1.33,-1.4215,-1.1949999999999998,-1.4725,-1.502,-1.191,-1.491,-1.5705,-1.351,-1.4625000000000001,-1.5875000000000001,-1.356,-1.371,-1.3675000000000002,-1.3005,-1.503,-1.3705,-1.4475,-1.5785,-1.67,-1.6025000000000003,-1.4215,-1.3615,-1.4855,-1.584,-1.3985,-1.28,-1.215,-1.55,-1.5365,-1.3365,-1.4285,-1.5619999999999998,-1.127,-1.2075,-1.4565,-1.3865,-1.256,-1.5045,-1.3074999999999999,-1.371,-1.6460000000000001,-1.4435,-1.5465000000000002,-1.28,-1.435,-1.4175
-1,-1.584,-1.4165,-1.471,-1.581,-1.386,-1.3475000000000001,-1.8119999999999998,-1.7615000000000003,-1.599,-1.4015,-1.167,-1.4465,-1.2630000000000001,-1.381,-1.6179999999999999,-1.5585,-1.5185,-1.437,-1.3185,-1.7745000000000002,-1.5025,-1.3755000000000002,-1.5885,-0.9964999999999999,-1.5475,-1.2045,-1.3725,-1.432,-1.224,-1.31,-1.3225,-1.3755,-1.2315,-1.4505,-1.391,-1.3735,-1.3205,-1.3575000000000002,-1.3405,-1.323,-1.4549999999999998,-1.167,-1.4715000000000003,-1.5020000000000002,-1.1709999999999998,-1.4280000000000002,-1.5715000000000001,-1.365,-1.506,-1.5665,-1.31,-1.4155000000000002,-1.3684999999999998,-1.3090000000000002,-1.455,-1.3915,-1.47,-1.582,-1.642,-1.5230000000000001,-1.429,-1.3835000000000002,-1.5215,-1.584,-1.359,-1.26,-1.167,-1.5699999999999998,-1.556,-1.317,-1.437,-1.5844999999999998,-1.121,-1.251,-1.4785,-1.3725,-1.241,-1.488,-1.3085,-1.391,-1.636,-1.4,-1.6145,-1.26,-1.3915000000000002,-1.3895
0,-1.6190000000000002,-1.4594999999999998,-1.463,-1.621,-1.434,-1.3195000000000001,-1.8565,-1.8009999999999997,-1.6460000000000001,-1.3795,-1.21,-1.438,-1.264,-1.3190000000000002,-1.6175000000000002,-1.558,-1.4915,-1.447,-1.3655000000000002,-1.7465,-1.4805,-1.317,-1.524,-1.0550000000000002,-1.5325000000000002,-1.1765,-1.3505,-1.432,-1.246,-1.337,-1.2945,-1.4040000000000001,-1.2315,-1.406,-1.383,-1.3675,-1.3405,-1.3505,-1.3475,-1.3665,-1.48,-1.1460000000000001,-1.4515,-1.53,-1.206,-1.4255,-1.5235,-1.3430000000000002,-1.5310000000000001,-1.5185,-1.331,-1.4265,-1.391,-1.3510000000000002,-1.441,-1.3775,-1.4979999999999998,-1.572,-1.594,-1.495,-1.471,-1.3625,-1.5015,-1.5474999999999999,-1.3155000000000001,-1.24,-1.132,-1.559,-1.556,-1.29,-1.409,-1.577,-1.1,-1.282,-1.5405,-1.3935,-1.2635,-1.488,-1.272,-1.3699999999999999,-1.6555,-1.4075,-1.6155000000000002,-1.282,-1.3845,-1.3495
1,-1.5965,-1.437,-1.435,-1.6099999999999999,-1.434,-1.3275000000000001,-1.8845000000000003,-1.8010000000000002,-1.6350000000000002,-1.3685,-1.2125,-1.403,-1.244,-1.327,-1.581,-1.586,-1.452,-1.426,-1.3855000000000002,-1.7465,-1.4805,-1.2970000000000002,-1.496,-1.083,-1.4845000000000002,-1.1335000000000002,-1.3225,-1.432,-1.224,-1.365,-1.2734999999999999,-1.396,-1.2165000000000001,-1.379,-1.3830000000000002,-1.3955,-1.3005,-1.3504999999999998,-1.3275000000000001,-1.3805,-1.48,-1.1465,-1.4545,-1.5450000000000002,-1.2200000000000002,-1.4245,-1.5035000000000003,-1.28,-1.516,-1.5185,-1.339,-1.3844999999999998,-1.4275,-1.379,-1.441,-1.3130000000000002,-1.4535,-1.551,-1.6219999999999999,-1.487,-1.5070000000000001,-1.3415,-1.5094999999999998,-1.5445,-1.2845,-1.288,-1.126,-1.5154999999999998,-1.577,-1.2505,-1.373,-1.535,-1.0715,-1.254,-1.532,-1.3860000000000001,-1.2635,-1.4819999999999998,-1.261,-1.35,-1.6385,-1.4555,-1.624,-1.3219999999999998,-1.4064999999999999,-1.3965
